,transit_timestamp,station_complex_id,borough,ridership,latitude,longitude,normalized_ridership,ridership_index
7529,01/12/2024 06:00:00 PM,340,Brooklyn,195,40.675236,-73.97105,0.47794117647058826,0.47794117647058826
7530,05/23/2023 07:00:00 AM,359,Brooklyn,367,40.632835,-73.94764,0.5220483641536273,0.5220483641536273
7531,02/19/2023 02:00:00 PM,359,Brooklyn,42,40.632835,-73.94764,0.7924528301886793,0.7924528301886793
7532,01/04/2023 12:00:00 PM,359,Brooklyn,33,40.632835,-73.94764,0.4125,0.4125
7533,01/12/2024 06:00:00 PM,91,Brooklyn,17,40.67699,-73.89865,0.041666666666666664,0.041666666666666664
7534,01/12/2024 07:00:00 PM,453,Queens,18,40.747658,-73.8837,0.006944444444444444,0.006944444444444444
7535,04/17/2023 01:00:00 PM,359,Brooklyn,32,40.632835,-73.94764,0.3764705882352941,0.3764705882352941
7536,01/25/2023 05:00:00 AM,359,Brooklyn,71,40.632835,-73.94764,0.7802197802197802,0.7802197802197802
7537,04/11/2023 08:00:00 AM,359,Brooklyn,216,40.632835,-73.94764,0.24545454545454545,0.24545454545454545
7538,06/07/2023 07:00:00 PM,359,Brooklyn,23,40.632835,-73.94764,0.6052631578947368,0.6052631578947368
7539,01/12/2024 09:00:00 PM,396,Manhattan,152,40.78567,-73.95107,0.3206751054852321,0.3206751054852321
7540,05/27/2023 03:00:00 AM,359,Brooklyn,3,40.632835,-73.94764,1.0,1.0
7541,10/05/2023 01:00:00 PM,359,Brooklyn,53,40.632835,-73.94764,0.452991452991453,0.452991452991453
7542,01/12/2024 09:00:00 PM,76,Brooklyn,6,40.611816,-73.98185,0.012658227848101266,0.012658227848101266
7543,01/12/2024 09:00:00 PM,86,Brooklyn,6,40.68994,-73.87255,0.012658227848101266,0.012658227848101266
7544,05/03/2023 10:00:00 AM,359,Brooklyn,32,40.632835,-73.94764,0.32,0.32
7545,08/29/2023 02:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,0.18181818181818182,0.18181818181818182
7546,01/13/2024 12:00:00 AM,625,Manhattan,541,40.718613,-73.987434,0.8825448613376835,0.8825448613376835
7547,06/26/2023 11:00:00 AM,359,Brooklyn,52,40.632835,-73.94764,1.0,1.0
7548,02/15/2024 09:00:00 PM,264,Queens,12,40.733105,-73.86923,0.034482758620689655,0.034482758620689655
7549,08/18/2023 12:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,0.16,0.16
7550,02/15/2024 11:00:00 PM,238,Brooklyn,4,40.67358,-73.99596,0.008385744234800839,0.008385744234800839
7551,06/26/2023 05:00:00 PM,359,Brooklyn,22,40.632835,-73.94764,1.0,1.0
7552,05/09/2023 08:00:00 PM,359,Brooklyn,50,40.632835,-73.94764,0.25773195876288657,0.25773195876288657
7553,07/20/2023 04:00:00 PM,359,Brooklyn,25,40.632835,-73.94764,1.0,1.0
7554,03/22/2023 02:00:00 AM,359,Brooklyn,1,40.632835,-73.94764,1.0,1.0
7555,06/05/2023 04:00:00 PM,359,Brooklyn,64,40.632835,-73.94764,0.4507042253521127,0.4507042253521127
7556,03/19/2023 07:00:00 AM,359,Brooklyn,29,40.632835,-73.94764,0.6744186046511628,0.6744186046511628
7557,03/18/2023 04:00:00 PM,359,Brooklyn,17,40.632835,-73.94764,0.32075471698113206,0.32075471698113206
7558,08/11/2023 07:00:00 PM,359,Brooklyn,17,40.632835,-73.94764,1.0,1.0
7559,06/16/2023 08:00:00 AM,359,Brooklyn,86,40.632835,-73.94764,1.0,1.0
7560,04/24/2023 07:00:00 PM,359,Brooklyn,31,40.632835,-73.94764,0.2897196261682243,0.2897196261682243
7561,03/07/2023 06:00:00 AM,359,Brooklyn,48,40.632835,-73.94764,0.2222222222222222,0.2222222222222222
7562,11/09/2023 04:00:00 PM,359,Brooklyn,72,40.632835,-73.94764,0.4645161290322581,0.4645161290322581
7563,10/25/2023 07:00:00 PM,359,Brooklyn,29,40.632835,-73.94764,1.0,1.0
7564,01/13/2024 04:00:00 AM,38,Brooklyn,7,40.62269,-74.0284,1.0,1.0
7565,02/07/2024 05:00:00 PM,101,Brooklyn,413,40.70836,-73.957756,1.0,1.0
7566,05/12/2023 04:00:00 PM,359,Brooklyn,21,40.632835,-73.94764,0.09813084112149532,0.09813084112149532
7567,02/23/2023 07:00:00 PM,359,Brooklyn,6,40.632835,-73.94764,0.08955223880597014,0.08955223880597014
7568,01/06/2023 12:00:00 PM,359,Brooklyn,39,40.632835,-73.94764,0.4431818181818182,0.4431818181818182
7569,08/19/2023 04:00:00 PM,359,Brooklyn,18,40.632835,-73.94764,1.0,1.0
7570,03/22/2023 07:00:00 PM,359,Brooklyn,21,40.632835,-73.94764,0.3620689655172414,0.3620689655172414
7571,06/10/2023 12:00:00 PM,359,Brooklyn,26,40.632835,-73.94764,0.9629629629629629,0.9629629629629629
7572,07/31/2023 03:00:00 PM,359,Brooklyn,10,40.632835,-73.94764,1.0,1.0
7573,03/09/2023 07:00:00 AM,359,Brooklyn,83,40.632835,-73.94764,0.09011943539630836,0.09011943539630836
7574,01/19/2023 11:00:00 AM,359,Brooklyn,31,40.632835,-73.94764,0.16145833333333334,0.16145833333333334
7575,02/26/2023 12:00:00 AM,359,Brooklyn,3,40.632835,-73.94764,0.6,0.6
7576,03/11/2023 02:00:00 PM,359,Brooklyn,12,40.632835,-73.94764,0.23076923076923078,0.23076923076923078
7577,07/27/2023 03:00:00 AM,359,Brooklyn,3,40.632835,-73.94764,1.0,1.0
7578,03/02/2023 05:00:00 PM,359,Brooklyn,40,40.632835,-73.94764,0.5633802816901409,0.5633802816901409
7579,05/19/2023 02:00:00 AM,359,Brooklyn,1,40.632835,-73.94764,0.5,0.5
